jd,fire_id,FD_Agency,REF_ID,date_src,year,Map_Date,area_m2,perimeter_m,centroid_x,centroid_y,shape_complexity,slope_mean,slope_median,slope_circular,aspect_mean,aspect_median,aspect_circular,hillshade_mean,hillshade_median,delta_area,delta_perimeter,delta_cx,delta_cy,centroid_shift_m,date,geom_lat,geom_lon,weather_lat,weather_lon,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
229,594,CA,BC-2018-2018-G61652,FPM,2018,2018-08-17,25664079.554736454,91657.06556547378,-13915893.43030126,7527903.36233267,16.62617456761674,4.055279316912663,2.0174756511562055,4.046541336668085,183.41830682064145,180.0,-5.5126550928983225,120.3972567945136,103.0,20897632.797359433,60366.07658221361,3187.237086735666,381.98265683464706,3210.0453263444288,2018-08-17,55.8464218935702,-125.00859670048663,55.843227115192754,-124.96965081451263,3.0,17.518999099731445,3.36899995803833,10.604416847229004,0.0,0.0,0.0,18.782203674316406,64.43999481201172,268.13134765625,19.899999618530277,3.621934413909912
230,594,CA,BC-2018-2018-G61652,FPM,2018,2018-08-18,13747405.164270677,103631.94158782496,-13913995.894339012,7527501.930924146,115.40657393814438,2.539426780963814,1.351076722242363,2.537116469987294,183.99190340283593,180.0,-12.759597427542161,131.01509171116786,130.0,-11916674.390465777,11974.876022351178,1897.535962248221,-401.4314085235819,1939.533424247829,2018-08-18,55.844395884597056,-124.99154600161624,55.843227115192754,-124.96965081451263,3.0,16.2189998626709,2.418999671936035,9.641915321350098,0.0,0.0,0.0,17.518356323242188,64.79999542236328,265.771484375,21.770000457763672,3.530829906463623
231,594,CA,BC-2018-2018-G61652,FPM,2018,2018-08-19,9864166.005542401,86598.7894145841,-13911755.114753949,7526893.367190301,35.6764895341135,2.97046062099546,1.5896943622071464,2.9666841836101896,177.35202203183454,180.0,-6.893159023357131,124.45959595959596,109.5,-3883239.1587282754,-17033.15217324086,2240.7795850634575,-608.5637338450179,2321.9480973933396,2018-08-19,55.84132525241287,-124.97141497468496,55.843227115192754,-124.96965081451263,2.0,18.2189998626709,2.2690000534057617,10.704415321350098,0.0,0.0,0.0,11.252518653869627,38.880001068115234,303.3710632324219,23.020000457763672,3.714558362960816
232,594,CA,BC-2018-2018-G61652,FPM,2018,2018-08-20,10259639.800335888,74598.20101606283,-13913718.83057667,7527154.466681336,16.002525589645227,3.0599189195251086,1.5896943622071464,3.054407109004367,187.79098184464866,180.0,-13.113598978794045,128.38053375196233,127.0,395473.7947934866,-12000.588398521271,-1963.7158227209002,261.0994910346344,1980.9979244368144,2018-08-20,55.842640383492125,-124.98904552286166,55.843227115192754,-124.96965081451263,3.0,21.36899948120117,2.2189998626708984,11.037749290466309,0.0,0.0,0.0,8.08999252319336,29.15999984741211,295.4632263183594,22.350000381469727,3.710296630859375
233,594,CA,BC-2018-2018-G61652,FPM,2018,2018-08-21,12510671.909328116,71185.019018976,-13905747.616198128,7526377.275964541,16.002525774183866,4.381526189552,2.369033750216928,4.375610004960623,182.0584309626694,176.53177074108294,26.917525952821435,145.6385718466491,167.0,2251032.1089922283,-3413.1819970868237,7971.2143785413355,-777.190716794692,8009.012678160521,2018-08-21,55.83872272291593,-124.91745336196544,55.843227115192754,-124.96965081451263,3.0,24.268999099731445,6.569000244140625,15.05650234222412,0.0,0.0,0.0,13.55150032043457,48.23999786376953,265.2183837890625,21.780000686645508,4.077914714813232
234,594,CA,BC-2018-2018-G61652,FPM,2018,2018-08-22,14791407.4983023,46047.10753248666,-13902445.493780466,7526958.20927571,20.574661619837542,4.482355648939838,2.700652577679896,4.477487479962961,186.52732542546403,174.55966796899452,163.0811500260186,150.73402809243316,176.0,2280735.5889741834,-25137.91148648934,3302.1224176622927,580.9333111690357,3352.834021131032,2018-08-22,55.84165453341304,-124.88779330544,55.843227115192754,-124.96965081451263,3.0,24.268999099731445,7.618999481201172,14.923165321350098,0.0,0.0,0.0,16.119800567626953,56.880001068115234,267.0589599609375,18.25,3.7485780715942383
228,654,CA,BC-2018-2018-R41945,FPM,2018,2018-08-16,356198.32376797596,3299.744445950479,-14229934.865841113,7498629.113536073,16.00254955189763,17.23695313709112,16.49778346693463,17.234085342455643,214.881390361622,316.4441255309358,-10.101450718186234,33.17004048582996,22.0,0.0,0.0,0.0,0.0,0.0,2018-08-16,55.69850472143175,-127.82967989180432,55.69328113360805,-127.78291599256931,3.0,17.963998794555664,6.314000129699707,13.25983428955078,0.0,0.0,0.0,9.114471435546877,38.519996643066406,243.5811920166016,19.93000030517578,3.308201789855957
229,654,CA,BC-2018-2018-R41945,FPM,2018,2018-08-17,729584.8534394964,8660.090608276047,-14229977.219395248,7498625.9432356935,40.55773421545668,16.770192271246835,17.089659116075072,16.77173303570903,228.48283026659993,323.3929251873925,-9.984809695774475,32.261845386533665,22.0,373386.5296715204,5360.346162325568,-42.35355413518846,-3.170300379395485,42.47204200857235,2018-08-17,55.69848858835176,-127.83006037401152,55.69328113360805,-127.78291599256931,3.0,15.51400089263916,5.414000034332275,10.716082572937012,0.0,0.0,0.0,12.39780616760254,53.63999557495117,245.8716278076172,14.609999656677246,2.419745445251465
230,654,CA,BC-2018-2018-R41945,FPM,2018,2018-08-18,1097169.675537714,13711.458913604685,-14230164.098836524,7498464.798235443,18.288608357137267,15.443574223225347,15.522971236430207,15.444042300541076,224.95079287286157,313.35806885604677,-14.158985815901673,37.13544668587896,23.0,367584.8220982177,5051.368305328639,-186.87944127619267,-161.14500025007874,246.76230805635575,2018-08-18,55.6976726545039,-127.8317392214812,55.69328113360805,-127.78291599256931,3.0,17.263999938964844,5.013999938964844,10.091083526611328,0.0,0.0,0.0,12.324414253234863,52.19999694824219,267.3313903808594,18.299999237060547,2.88034725189209
231,654,CA,BC-2018-2018-R41945,FPM,2018,2018-08-19,2985981.9484332893,20580.976834403347,-14230496.514395611,7498186.930075638,16.002529655704713,14.841860907251139,15.040800047876473,14.841800001112674,199.429929536969,256.66275652218405,-15.850522199237636,54.7546511627907,39.0,1888812.2728955753,6869.517920798662,-332.41555908694863,-277.8681598054245,433.2560653432812,2018-08-19,55.69626569310629,-127.83472544557098,55.69328113360805,-127.78291599256931,2.0,20.56399917602539,5.414000034332275,12.886916160583496,0.0,0.0,0.0,9.826087951660156,40.31999969482422,277.37371826171875,22.25,3.6944539546966553
