fire_id,year,jd,date,geom_lat,geom_lon,weather_lat,weather_lon,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
127,2019,181,2019-06-30,63.49018417644716,-151.7357589823649,63.484004704987825,-151.72655864046035,63.0,27.72249984741211,17.67249870300293,21.120412826538086,15.800000190734863,15.800000190734863,0.0,16.595178604125977,36.71999740600586,228.38995361328125,15.0,3.2154738903045654
127,2019,182,2019-07-01,63.49049887961828,-151.73762306772966,63.484004704987825,-151.72655864046035,55.0,18.322498321533203,12.672499656677246,15.076664924621582,1.8000001907348633,1.8000001907348633,0.0,15.077081680297852,34.20000076293945,246.95436096191406,9.800000190734863,2.222459077835083
127,2019,183,2019-07-02,63.489674452638546,-151.74039279522034,63.484004704987825,-151.72655864046035,51.0,19.272499084472656,11.822500228881836,14.672497749328613,0.800000011920929,0.800000011920929,0.0,8.473393440246582,18.0,219.8054962158203,15.09000015258789,2.7809324264526367
127,2019,184,2019-07-03,63.48796285013658,-151.74168397081863,63.484004704987825,-151.72655864046035,3.0,19.572498321533203,13.822500228881836,17.30791664123535,0.0,0.0,0.0,11.019763946533203,25.919998168945312,219.7144775390625,16.43000030517578,3.2273471355438232
127,2019,185,2019-07-04,63.47978083708494,-151.72917784810187,63.484004704987825,-151.72655864046035,51.0,19.122499465942383,13.922499656677246,15.853747367858887,0.8000000715255737,0.8000000715255737,0.0,12.261157989501953,26.639999389648438,266.4329833984375,7.909999847412109,1.9168884754180908
127,2019,186,2019-07-05,63.47362974383848,-151.7275025118154,63.484004704987825,-151.72655864046035,3.0,23.92249870300293,12.72249984741211,17.887083053588867,0.0,0.0,0.0,9.028754234313965,23.759998321533203,35.65547561645508,21.100000381469727,3.7394731044769287
127,2019,187,2019-07-06,63.470912095478766,-151.74606065621307,63.484004704987825,-151.72655864046035,3.0,25.97249984741211,12.672499656677246,20.55791664123535,0.0,0.0,0.0,9.826087951660156,25.19999885559082,44.47760772705078,26.65999984741211,4.970515251159668
127,2019,188,2019-07-07,63.46352841609715,-151.7470690238946,63.484004704987825,-151.72655864046035,3.0,27.322498321533203,16.272499084472656,22.31208038330078,0.0,0.0,0.0,14.113652229309082,33.47999954223633,52.283966064453125,26.260000228881836,5.517327785491943
127,2019,189,2019-07-08,63.463354432538345,-151.75672351850105,63.484004704987825,-151.72655864046035,0.0,28.022499084472656,15.972500801086426,22.707914352416992,0.0,0.0,0.0,18.94708251953125,42.119998931884766,48.49612045288086,26.59000015258789,6.147902011871338
127,2019,190,2019-07-09,63.462330937342955,-151.79080095610797,63.484004704987825,-151.72655864046035,3.0,28.572498321533203,14.022500038146973,22.566251754760742,0.0,0.0,0.0,17.373497009277344,40.68000030517578,54.09486770629883,26.170000076293945,5.690544128417969
127,2019,191,2019-07-10,63.476921275754165,-151.71898176273905,63.484004704987825,-151.72655864046035,3.0,28.92249870300293,18.572498321533203,24.43499755859375,0.0,0.0,0.0,15.02110481262207,33.119998931884766,213.75747680664062,24.299999237060547,5.566099166870117
127,2019,192,2019-07-11,63.54123058915736,-151.6418263449786,63.484004704987825,-151.72655864046035,53.0,28.572498321533203,19.872499465942383,23.28083038330078,1.399999976158142,1.399999976158142,0.0,20.873790740966797,46.79999923706055,216.88131713867188,20.040000915527344,5.163626194000244
127,2019,193,2019-07-12,63.39786786483291,-151.81374321165615,63.484004704987825,-151.72655864046035,61.0,23.872499465942383,15.82249927520752,18.55791664123535,7.1999993324279785,7.1999993324279785,0.0,19.008546829223633,40.68000030517578,224.0071258544922,14.640000343322754,3.062791347503662
128,2019,173,2019-06-22,65.69757762945963,-148.28563952802432,65.63296498613562,-148.21420282091216,2.0,25.217500686645508,14.517499923706055,20.66124725341797,0.0,0.0,0.0,10.308830261230469,29.8799991607666,308.5812072753906,22.780000686645508,4.851516246795654
128,2019,174,2019-06-23,65.6981638639561,-148.26498433358248,65.63296498613562,-148.21420282091216,3.0,25.11750030517578,14.067500114440918,19.823749542236328,0.0,0.0,0.0,11.457958221435547,32.76000213623047,292.3406677246094,20.25,4.409605503082275
128,2019,175,2019-06-24,65.68637558480373,-148.20775989332353,65.63296498613562,-148.21420282091216,53.0,22.11750030517578,12.517499923706055,17.294584274291992,1.0,1.0,0.0,15.978484153747559,39.959999084472656,266.55859375,20.270000457763672,4.239172458648682
128,2019,176,2019-06-25,65.66202155561255,-148.21585592586254,65.63296498613562,-148.21420282091216,3.0,20.267499923706055,10.417499542236328,15.948752403259277,0.0,0.0,0.0,15.379205703735352,41.76000213623047,310.5058288574219,22.059999465942383,4.518409729003906
128,2019,177,2019-06-26,65.66440464774921,-148.19444279344506,65.63296498613562,-148.21420282091216,1.0,22.11750030517578,10.417499542236328,16.361249923706055,0.0,0.0,0.0,13.627795219421387,35.63999938964844,44.13015365600586,24.65999984741211,4.720761299133301
128,2019,178,2019-06-27,65.66553609668335,-148.18742623303106,65.63296498613562,-148.21420282091216,3.0,23.16750144958496,15.617499351501465,18.64874839782715,0.0,0.0,0.0,11.165804862976074,27.719999313354492,268.2102966308594,14.960000038146973,3.603184223175049
128,2019,179,2019-06-28,65.65679780901002,-148.1767472367942,65.63296498613562,-148.21420282091216,51.0,25.517499923706055,14.317500114440918,18.57791519165039,0.10000000149011612,0.10000000149011612,0.0,11.966954231262207,32.76000213623047,269.11859130859375,18.299999237060547,3.713374614715576
128,2019,180,2019-06-29,65.65203485402056,-148.0818201997787,65.63296498613562,-148.21420282091216,3.0,28.86750030517578,16.717500686645508,23.475830078125,0.0,0.0,0.0,17.771753311157227,44.279998779296875,251.7509765625,24.0,5.723567008972168
128,2019,181,2019-06-30,65.6365809874358,-148.11031465954196,65.63296498613562,-148.21420282091216,51.0,27.91750144958496,18.017499923706055,22.36333465576172,0.6000000238418579,0.6000000238418579,0.0,18.584508895874023,45.36000061035156,249.58351135253906,17.540000915527344,4.38671350479126
128,2019,182,2019-07-01,65.62829521630718,-148.14897187164595,65.63296498613562,-148.21420282091216,61.0,19.11750030517578,11.867499351501465,14.932082176208496,5.099999904632568,5.099999904632568,0.0,16.57564353942871,40.68000030517578,248.96823120117188,14.569999694824219,2.7404580116271973
128,2019,183,2019-07-02,65.623605055148,-148.1565002946548,65.63296498613562,-148.21420282091216,3.0,19.317501068115234,10.117499351501465,15.27791690826416,0.0,0.0,0.0,17.61058807373047,44.63999557495117,299.8067626953125,21.75,4.127380847930908
128,2019,184,2019-07-03,65.6261137750429,-148.15531487018848,65.63296498613562,-148.21420282091216,51.0,19.317501068115234,12.367499351501465,16.15916633605957,0.5,0.5,0.0,15.509273529052734,37.439998626708984,196.22377014160156,11.180000305175781,2.7894511222839355
128,2019,185,2019-07-04,65.62615237954282,-148.16029487619312,65.63296498613562,-148.21420282091216,51.0,17.11750030517578,12.267499923706055,14.500832557678223,1.5000001192092896,1.5000001192092896,0.0,11.486200332641602,30.599998474121094,252.3588409423828,7.409999847412109,1.7116938829421997
128,2019,186,2019-07-05,65.63204042052521,-148.16926948619684,65.63296498613562,-148.21420282091216,51.0,22.517499923706055,12.667499542236328,16.52374839782715,0.10000000149011612,0.10000000149011612,0.0,11.96695327758789,32.39999771118164,241.049072265625,18.75,3.5146872997283936
128,2019,187,2019-07-06,65.6379948993131,-148.1697560214963,65.63296498613562,-148.21420282091216,3.0,24.61750030517578,13.167499542236328,19.300832748413086,0.0,0.0,0.0,13.039753913879395,34.560001373291016,342.5041198730469,23.40999984741211,4.780576705932617
128,2019,188,2019-07-07,65.60654187253722,-148.3064935032509,65.63296498613562,-148.21420282091216,3.0,26.11750030517578,15.767499923706055,21.415414810180664,0.0,0.0,0.0,12.181624412536621,33.119998931884766,44.341522216796875,23.65999984741211,5.378722190856934
128,2019,189,2019-07-08,65.60020865143572,-148.3057607313382,65.63296498613562,-148.21420282091216,3.0,28.017499923706055,15.567500114440918,22.342498779296875,0.0,0.0,0.0,10.829957962036133,31.68000030517578,54.20878219604492,24.190000534057617,5.487255573272705
128,2019,190,2019-07-09,65.59094315228296,-148.30890736614023,65.63296498613562,-148.21420282091216,3.0,27.91750144958496,15.367499351501465,22.861251831054688,0.0,0.0,0.0,14.003028869628906,36.0,79.87046813964844,24.209999084472656,5.295263290405273
128,2019,191,2019-07-10,65.59035936703087,-148.32049341594447,65.63296498613562,-148.21420282091216,3.0,28.317501068115234,17.017499923706055,23.073747634887695,0.0,0.0,0.0,8.350137710571289,29.15999984741211,135.93922424316406,20.700000762939453,4.397650718688965
128,2019,192,2019-07-11,65.61067479967507,-148.39874092731802,65.63296498613562,-148.21420282091216,51.0,27.567501068115234,15.317500114440918,21.369583129882812,0.10000000149011612,0.10000000149011612,0.0,9.983105659484863,33.839996337890625,41.347686767578125,18.549999237060547,3.8016650676727295
