jd,fire_id,FD_Agency,REF_ID,date_src,year,Map_Date,area_m2,perimeter_m,centroid_x,centroid_y,shape_complexity,slope_mean,slope_median,slope_circular,aspect_mean,aspect_median,aspect_circular,hillshade_mean,hillshade_median,delta_area,delta_perimeter,delta_cx,delta_cy,centroid_shift_m,date,geom_lat,geom_lon,weather_lat,weather_lon,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
183,695,CA,MB-2019-MB2019EA054,FPM,2019,2019-07-02,184823.02338098496,4229.573948952104,-10686448.817907276,6782383.915663091,16.000137165750825,0.3784945714532389,0.3747853861486334,0.37846822594703594,160.81908035048343,180.0,177.78819791817364,194.15226337448559,211.0,138201.4117483354,2699.538366970963,210.59044504538178,-135.3268451197073,250.32317222835206,2019-07-02,51.90177114780818,-95.99800273456049,51.880859552227136,-95.95114955197134,55.0,25.51099967956543,16.31100082397461,19.050582885742188,2.700000047683716,2.700000047683716,0.0,17.55161476135254,42.47999954223633,241.2489318847656,21.86000061035156,4.316250324249268
184,695,CA,MB-2019-MB2019EA054,FPM,2019,2019-07-03,893767.3354307811,11325.17758958527,-10686328.172015835,6782218.844240651,68.65573791864132,0.30857487647637155,0.3747853861486334,0.3085620053228613,165.6946674542267,180.0,-179.76020464589888,194.26208178438662,211.0,708944.3120497961,7095.603640633166,120.64589144103229,-165.07142243999988,204.4602788513364,2019-07-03,51.9008560186696,-95.99691885470268,51.880859552227136,-95.95114955197134,3.0,22.56100082397461,13.06100082397461,17.658916473388672,0.0,0.0,0.0,19.486610412597656,46.79999923706055,243.52964782714844,23.799999237060547,4.768820285797119
185,695,CA,MB-2019-MB2019EA054,FPM,2019,2019-07-04,10015293.395415466,83494.08515291828,-10684790.832482804,6782532.493984533,696.0617108545098,0.45091832486210265,0.374785386148669,0.45090507761429505,163.12214880116218,180.0,167.7987752557182,199.8326196963799,211.0,9121526.059984686,72168.90756333302,1537.3395330309868,313.6497438820079,1569.008923383542,2019-07-04,51.902593430108894,-95.9831083705923,51.880859552227136,-95.95114955197134,3.0,23.06100082397461,11.461000442504885,17.82349967956543,0.0,0.0,0.0,19.24569702148437,47.15999984741211,269.11474609375,24.299999237060547,4.718266487121582
186,695,CA,MB-2019-MB2019EA054,FPM,2019,2019-07-05,73674422.49937722,432373.52360087686,-10680691.314405847,6776025.863923381,273.3471530206966,0.4949633785893587,0.374785386148669,0.4949488268620231,161.99271129633485,180.0,170.2559235434653,195.41290431266847,211.0,63659129.10396175,348879.43844795856,4099.518076956272,-6506.63006115146,7690.402019138603,2019-07-05,51.86649108587845,-95.94628174267734,51.880859552227136,-95.95114955197134,1.0,22.11100006103516,12.011000633239746,17.060998916625977,0.0,0.0,0.0,14.058449745178224,37.07999801635742,313.6838073730469,28.450000762939453,5.166882038116455
187,695,CA,MB-2019-MB2019EA054,FPM,2019,2019-07-06,23421229.023704622,181637.92072102922,-10680068.967378527,6777647.0063303225,41.8351355929108,0.4129176164826353,0.374785386148669,0.4129068621884781,167.96805147239795,180.0,176.0363618971244,197.35451003895716,211.0,-50253193.4756726,-250735.60287984763,622.3470273204148,1621.1424069413915,1736.4960483681743,2019-07-06,51.87543233980974,-95.9406909728811,51.880859552227136,-95.95114955197134,3.0,22.961000442504883,10.06100082397461,16.64641761779785,0.0,0.0,0.0,13.661038398742676,28.07999992370605,320.1944885253906,28.32999992370605,5.099794387817383
188,695,CA,MB-2019-MB2019EA054,FPM,2019,2019-07-07,18948616.281337928,99600.24323836956,-10682597.428843938,6787630.737329724,430.77571396302,0.2518249171992093,0.0,0.25182240618523694,172.6172649395167,180.0,178.6255986672707,205.4313607689997,211.0,-4472612.742366694,-82037.67748265967,-2528.461465410888,9983.73099940177,10298.932083011503,2019-07-07,51.9308264550448,-95.96340636667038,51.880859552227136,-95.95114955197134,51.0,26.01099967956543,13.81100082397461,19.23183250427246,0.7000000476837158,0.7000000476837158,0.0,17.61058807373047,43.560001373291016,212.28704833984372,24.88999938964844,5.091114521026611
179,936,CA,NT-2019-SS017-19,FPM,2019,2019-06-28,1291611.4590004657,9732.018963392058,-12427560.172293162,8513944.493380098,19.905956234983012,2.19337018641763,1.8732858813646516,2.193070653151153,157.9623672850814,180.0,154.1250019759949,165.2554991539763,183.0,0.0,0.0,0.0,0.0,0.0,2019-06-28,60.50900266925657,-111.63867241852697,60.50792451427486,-111.634497334738,3.0,23.4375,9.03749942779541,16.03125,0.0,0.0,0.0,10.495713233947754,30.23999786376953,43.80384826660156,19.920000076293945,3.71026873588562
180,936,CA,NT-2019-SS017-19,FPM,2019,2019-06-29,3619918.0857722554,25226.146194971727,-12427589.888651432,8513931.617697218,110.00272543569267,2.106366158174935,1.5896943622074866,2.1050860059468968,163.97245168532942,180.0,161.13242468792504,155.38949454905847,167.0,2328306.62677179,15494.127231579669,-29.71635827049613,-12.87568287923932,32.38587899790926,2019-06-29,60.50894556636594,-111.63893938018111,60.50792451427486,-111.634497334738,61.0,22.9375,12.1875,17.16666603088379,3.0,3.0,0.0,11.808877944946287,34.560001373291016,83.54884338378906,15.8100004196167,3.1507763862609863
181,936,CA,NT-2019-SS017-19,FPM,2019,2019-06-30,3486045.4222035664,27636.011527893053,-12427563.654742075,8513436.083572658,219.0875449600607,2.7108865638555604,2.017475651156394,2.707825360037393,155.06912139922466,167.23828774946594,147.04960346043546,159.724960254372,167.0,-133872.66356868902,2409.8653329213266,26.233909357339144,-495.53412456065416,496.2280590658523,2019-06-30,60.50675386834194,-111.63870378988628,60.50792451427486,-111.634497334738,51.0,19.787500381469727,9.087499618530272,14.435417175292969,0.1000000014901161,0.1000000014901161,0.0,24.344623565673828,57.959999084472656,311.0919494628906,16.68000030517578,3.4594390392303467
182,936,CA,NT-2019-SS017-19,FPM,2019,2019-07-01,3571961.2907566023,27045.084863762284,-12427689.686699037,8512158.770255934,17.851334777348473,2.791815278712984,2.01747565115695,2.787395418166692,162.85813036601846,180.0,163.39364697790273,153.07501933488012,167.0,85915.86855303589,-590.9266641307695,-126.03195696137846,-1277.3133167233318,1283.51601597108,2019-07-01,60.50110291324128,-111.63983688295924,60.50792451427486,-111.634497334738,61.0,12.28749942779541,5.037499904632568,7.479166507720947,7.700000286102295,7.700000286102295,0.0,23.664352416992188,50.39999771118164,284.0119323730469,6.119999885559082,1.5323293209075928
183,936,CA,NT-2019-SS017-19,FPM,2019,2019-07-02,2265314.7898243926,25880.383033301798,-12427282.344963178,8512017.559615944,136.4207476990077,3.0397096057898403,2.1843278645372646,3.035021599802399,155.16098890131877,168.69006752597977,141.27447100092465,154.76738794435857,167.0,-1306646.5009322097,-1164.7018304604862,407.3417358584702,-141.21063999086618,431.1238042822754,2019-07-02,60.500476555175695,-111.63617780200288,60.50792451427486,-111.634497334738,53.0,13.987499237060549,5.337500095367432,8.71875,2.1000001430511475,2.1000001430511475,0.0,23.78453063964844,53.27999877929688,330.6703796386719,13.020000457763672,2.2962405681610107
184,936,CA,NT-2019-SS017-19,FPM,2019,2019-07-03,838019.0639584155,16372.960503969907,-12426541.014880221,8514570.994456952,146.9183677663825,3.08745898762813,2.017475651156394,3.0803431644387502,159.32441830818217,180.0,153.5243689456932,160.23559539052496,177.0,-1427295.7258659771,-9507.42252933189,741.3300829567015,2553.434841008857,2658.871899730131,2019-07-03,60.511772307047416,-111.62951630479904,60.50792451427486,-111.634497334738,51.0,13.387499809265137,3.7375001907348633,8.479166984558105,0.6000000238418579,0.6000000238418579,0.0,15.62997055053711,40.68000030517578,311.5760192871094,8.449999809265137,1.5352792739868164
185,936,CA,NT-2019-SS017-19,FPM,2019,2019-07-04,651506.8401082989,15785.042093935734,-12426536.528009623,8514949.738185104,180.63143235080514,3.070739159730513,2.01747565115695,3.0643470376454878,152.53317649874836,180.0,154.0386679881569,161.98539176626826,179.0,-186512.2238501166,-587.9184100341736,4.486870598047972,378.74372815154493,378.77030456715454,2019-07-04,60.51344726754392,-111.62947602813612,60.50792451427486,-111.634497334738,3.0,23.13749885559082,9.387499809265137,14.887499809265137,0.0,0.0,0.0,14.058449745178224,33.47999954223633,354.22296142578125,22.76000022888184,4.371983051300049
186,936,CA,NT-2019-SS017-19,FPM,2019,2019-07-05,555748.0066567061,14731.276692046687,-12426525.868062122,8515297.709601846,142.5932841487254,2.6334954063115403,1.9103570308300042,2.629317960014762,142.06409879065623,156.03751102542185,131.84279517716283,167.91479820627802,183.0,-95758.83345159283,-1053.7654018890462,10.65994750149548,347.9714167416096,348.1346597940193,2019-07-05,60.51498610409342,-111.62938036315768,60.50792451427486,-111.634497334738,3.0,23.63749885559082,8.28749942779541,16.668750762939453,0.0,0.0,0.0,16.57564353942871,39.59999847412109,307.1121826171875,24.36000061035156,5.057417869567871
187,936,CA,NT-2019-SS017-19,FPM,2019,2019-07-06,542567.580563049,14918.620580411154,-12426474.719059696,8515427.009456564,129.3665173438724,2.633644857837071,2.01747565115695,2.630660393634091,140.52806877600244,153.43494882292202,125.90286440849015,165.21542940320234,178.0,-13180.426093657152,187.3438883644667,51.1490024253726,129.2998547181487,139.0491743206163,2019-07-06,60.5155576844558,-111.62892072862716,60.50792451427486,-111.634497334738,55.0,22.587499618530277,12.487499237060549,17.445833206176758,2.200000047683716,2.200000047683716,0.0,13.084402084350586,38.15999984741211,294.54156494140625,15.5600004196167,3.0022151470184326
188,936,CA,NT-2019-SS017-19,FPM,2019,2019-07-07,490871.7018059524,15061.460489110272,-12426415.672018593,8515576.144669354,94.8538948852172,2.5422093212690373,1.9103570308300042,2.5395120280119166,144.27432439397936,153.43494882292202,125.17477753428834,163.72834067547723,175.0,-51695.878757096536,142.8399086991176,59.04704110324383,149.13521279022098,160.39907966392033,2019-07-07,60.516216986512966,-111.62839018462437,60.50792451427486,-111.634497334738,53.0,16.63749885559082,10.6875,13.612500190734863,3.400000095367432,3.400000095367432,0.0,22.104116439819336,52.19999694824219,306.1354675292969,14.460000038146973,2.459400177001953
189,936,CA,NT-2019-SS017-19,FPM,2019,2019-07-08,465523.4575267086,14826.32128480716,-12426413.788797166,8515817.397322562,98.99111533615988,2.462252035999109,1.8732858813651072,2.45951407256316,143.1437834556644,153.43494882292202,119.38390990083651,162.0660792951542,170.0,-25348.24427924381,-235.1392043031119,1.8832214269787073,241.25265320762992,241.26000332144568,2019-07-08,60.51728384793336,-111.62837338284189,60.50792451427486,-111.634497334738,51.0,13.837499618530272,6.837500095367432,9.837499618530272,1.2000000476837158,1.2000000476837158,0.0,20.674156188964844,49.31999969482422,296.6472473144531,16.15999984741211,2.618361711502075
190,936,CA,NT-2019-SS017-19,FPM,2019,2019-07-09,383378.5448659508,12436.709101412038,-12426503.976414457,8516246.851142222,80.38405929897947,2.215515132467277,1.6756372230827261,2.21344061747135,143.23266803440183,158.19859051364824,106.90658291849097,160.7427701674277,167.0,-82144.91266075778,-2389.612183395122,-90.18761729076505,429.4538196604699,438.82159191811985,2019-07-09,60.51918264624757,-111.62918348104682,60.50792451427486,-111.634497334738,61.0,14.637499809265137,5.087500095367432,10.0791654586792,1.2999999523162842,1.2999999523162842,0.0,19.59273147583008,46.07999801635742,286.6128845214844,12.31999969482422,2.535423040390014
191,936,CA,NT-2019-SS017-19,FPM,2019,2019-07-10,391806.34798336297,12666.922275628505,-12426088.334806096,8515800.33365316,102.52200675743829,2.310799442447252,1.873285881364395,2.3090061860364317,145.19236920767526,161.56505117707798,95.79428667771849,157.17538896746817,167.0,8427.803117412142,230.21317421646745,415.6416083611548,-446.5174890626222,610.0293555558097,2019-07-10,60.51720837172105,-111.62544954555472,60.50792451427486,-111.634497334738,51.0,17.987499237060547,6.987500190734863,12.508334159851074,0.3000000119209289,0.3000000119209289,0.0,13.039753913879396,33.119998931884766,262.2500305175781,18.15999984741211,3.203460454940796
192,936,CA,NT-2019-SS017-19,FPM,2019,2019-07-11,381206.1948039948,12779.453633337682,-12425677.072774941,8515234.524342408,68.07317201728304,2.439410173992154,1.8732858813651072,2.437872918602205,151.91481528745,171.86989764584405,97.64039943070313,152.6795827123696,166.0,-10600.153179368179,112.53135770917652,411.2620311547071,-565.8093107510358,699.4831194546853,2019-07-11,60.51470678287907,-111.62175521668036,60.50792451427486,-111.634497334738,3.0,24.287500381469727,9.03749942779541,16.11250114440918,0.0,0.0,0.0,19.242326736450195,53.63999557495117,220.7010040283203,21.059999465942383,4.360287666320801
193,936,CA,NT-2019-SS017-19,FPM,2019,2019-07-12,308973.0709180945,10662.56552883396,-12425275.279834578,8514550.458196558,124.2417879747335,2.467504360991914,1.9103570308300042,2.466275378470196,165.73478118596955,180.0,28.93792465205382,147.04236006051437,158.0,-72233.1238859003,-2116.8881045037215,401.7929403632879,-684.0661458503455,793.3372919662373,2019-07-12,60.51168319314747,-111.618146716737,60.50792451427486,-111.634497334738,61.0,24.837499618530277,10.737499237060549,14.747916221618652,4.199999809265137,4.199999809265137,0.0,15.294703483581545,39.959999084472656,310.1432800292969,12.100000381469728,2.577853918075561
194,936,CA,NT-2019-SS017-19,FPM,2019,2019-07-13,332083.56509011134,8556.68248474396,-12424981.605648603,8514388.604124144,16.00393216898684,2.6137385222569085,2.01747565115695,2.6124621806859447,175.28340303388356,180.0,-45.34723645312298,141.46726862302484,151.0,23110.494172016857,-2105.88304409,293.6741859745234,-161.8540724143386,335.32263309371905,2019-07-13,60.51096783085262,-111.61550867895228,60.50792451427486,-111.634497334738,51.0,17.787500381469727,6.9375,12.514583587646484,0.1000000014901161,0.1000000014901161,0.0,18.38821220397949,45.71999740600586,281.3625793457031,14.9399995803833,3.109229326248169
195,936,CA,NT-2019-SS017-19,FPM,2019,2019-07-14,257835.53260926466,7214.772086250083,-12425030.479780963,8514438.804843402,16.003932108530147,2.9809091271102917,2.1843278645368733,2.977893847579747,177.10292770734506,180.0,-66.74529696033576,139.34015345268543,150.0,-74248.03248084668,-1341.9103984938774,-48.87413235940039,50.20071925781667,70.06277919042546,2019-07-14,60.51118991355138,-111.61594776457942,60.50792451427486,-111.634497334738,63.0,18.88749885559082,9.9375,13.845833778381348,9.80000114440918,9.80000114440918,0.0,11.440978050231934,25.919998168945312,113.80587005615234,12.390000343322754,2.4449048042297363
196,936,CA,NT-2019-SS017-19,FPM,2019,2019-07-15,204222.4528783663,6362.9271477052735,-12425172.907314662,8514500.154340465,16.003932048046238,3.4769038777730534,2.4554952740853753,3.473031511065296,174.1217691810454,180.0,-93.80004328478903,139.63253012048193,151.0,-53613.079730898346,-851.8449385448093,-142.42753369919956,61.34949706308544,155.07857087789452,2019-07-15,60.511461229319096,-111.6172272246396,60.50792451427486,-111.634497334738,3.0,24.587499618530277,8.837499618530273,16.491666793823242,0.0,0.0,0.0,15.281989097595217,42.47999954223633,238.4698028564453,21.770000457763672,4.260275840759277
197,936,CA,NT-2019-SS017-19,FPM,2019,2019-07-16,172317.54132866493,5382.213491277287,-12425247.284190787,8514596.053487908,18.158177319934882,3.410281963284765,2.3690337502177496,3.4064136113329146,172.41828961837348,180.0,-128.54311289513026,143.0701754385965,156.0,-31904.911549701385,-980.7136564279863,-74.37687612511218,95.89914744347334,121.36130430460659,2019-07-16,60.51188530858978,-111.6178953806181,60.50792451427486,-111.634497334738,53.0,26.987499237060547,12.03749942779541,19.49166679382324,0.5,0.5,0.0,13.084402084350586,32.39999771118164,203.9624938964844,23.309999465942383,4.916703224182129
198,936,CA,NT-2019-SS017-19,FPM,2019,2019-07-17,131093.81816449956,4613.008239152923,-12425304.122102061,8514664.119340843,18.15818020390852,3.117221687117552,2.1843278645372646,3.113855787422884,172.34592456057416,180.0,-133.9933854408076,145.18032786885246,151.0,-41223.72316416536,-769.205252124364,-56.837911274284124,68.06585293449461,88.67642580598094,2019-07-17,60.51218631660704,-111.61840598539672,60.50792451427486,-111.634497334738,51.0,27.337499618530277,13.887499809265137,21.183332443237305,0.1000000014901161,0.1000000014901161,0.0,12.661563873291016,29.15999984741211,181.7252197265625,22.65999984741211,5.133275032043457
199,936,CA,NT-2019-SS017-19,FPM,2019,2019-07-18,116426.9298210147,3862.1679216793473,-12425313.513833614,8514728.38195454,16.003931836319257,3.3330689439670724,2.247590796906553,3.329570571468152,163.3404216776331,180.0,-171.57159617682822,146.59708737864077,151.0,-14666.888343484869,-750.8403174735759,-9.391731552779675,64.2626136969775,64.94527034916736,2019-07-18,60.51247049204139,-111.6184903725952,60.50792451427486,-111.634497334738,51.0,27.487499237060547,12.78749942779541,21.033334732055664,0.1000000014901161,0.1000000014901161,0.0,13.104198455810549,32.39999771118164,108.35238647460938,21.780000686645508,4.650990009307861
200,936,CA,NT-2019-SS017-19,FPM,2019,2019-07-19,113119.35952319564,2802.6317041401844,-12425328.026921064,8514769.830010101,69.43766745285596,3.6590847443768597,2.383731730880366,3.6551212635777444,148.9835934383595,161.56505117707798,136.21837186017092,159.6315789473684,175.0,-3307.570297819053,-1059.5362175391629,-14.513087449595332,41.44805556163192,43.91549859855548,2019-07-19,60.51265379609546,-111.61862075641815,60.50792451427486,-111.634497334738,2.0,24.63749885559082,10.9375,17.018747329711914,0.0,0.0,0.0,16.808570861816406,39.59999847412109,47.66307067871094,24.940000534057617,4.899109363555908
201,936,CA,NT-2019-SS017-19,FPM,2019,2019-07-20,70342.72317973102,1292.2610650443758,-12425307.133031119,8514832.493557774,23.740034288448054,3.3422282644572254,2.6482831307385477,3.3400392572356123,142.83969150042293,159.48969122633906,149.3637561211877,173.9056603773585,192.0,-42776.63634346462,-1510.3706390958087,20.89388994500041,62.66354767233133,66.0550894626321,2019-07-20,60.51293089654207,-111.61843307440058,60.50792451427486,-111.634497334738,3.0,24.537500381469727,9.03749942779541,16.80000114440918,0.0,0.0,0.0,9.064568519592283,25.559999465942383,138.8623046875,22.700000762939453,4.377126693725586
196,474,CA,SK-2019-19BN-TRAIL,FPM,2019,2019-07-15,694308.9918803786,5231.236200142831,-12198977.514367754,8006960.970795583,20.082216840206037,0.6657688322145485,0.5300190167709975,0.6657582611352868,172.31886607723797,180.0,-177.23235783299185,193.41538461538462,211.0,0.0,0.0,0.0,0.0,0.0,2019-07-15,58.1882195513359,-109.58527977468512,58.2151242727735,-109.67757287619656,51.0,21.939498901367188,9.239500045776367,15.306167602539062,0.6000000238418579,0.6000000238418579,0.0,12.371644973754885,29.15999984741211,312.3244934082031,18.229999542236328,3.2650246620178223
197,474,CA,SK-2019-19BN-TRAIL,FPM,2019,2019-07-16,52179918.1459223,74703.94389551335,-12198249.752175706,8009872.72610879,106.95070885196712,0.8106445059562102,0.7495387025517406,0.8106112468672092,162.8193485734768,180.0,172.12198779709817,184.5216606498195,201.0,51485609.15404192,69472.70769537053,727.7621920481324,2911.7553132073954,3001.3258423846955,2019-07-16,58.2019996199813,-109.57874190316494,58.2151242727735,-109.67757287619656,3.0,26.589500427246094,12.489500045776367,18.87491607666016,0.0,0.0,0.0,12.904882431030272,25.19999885559082,212.84909057617188,23.34000015258789,5.048982620239258
198,474,CA,SK-2019-19BN-TRAIL,FPM,2019,2019-07-17,39968741.34722847,114900.22810538649,-12201144.049841851,8011349.082291018,20.6401017390052,0.8170535237340477,0.5300190167709975,0.8169882820610178,165.33414026115017,180.0,174.37329082444063,194.088241503061,211.0,-12211176.798693836,40196.284209873134,-2894.2976661454886,1476.3561822278425,3249.09011217873,2019-07-17,58.20897398508183,-109.60473858021868,58.2151242727735,-109.67757287619656,3.0,26.589500427246094,14.539499282836914,20.28533172607422,0.0,0.0,0.0,13.493998527526855,34.20000076293945,184.3923492431641,20.200000762939453,4.730227470397949
199,474,CA,SK-2019-19BN-TRAIL,FPM,2019,2019-07-18,56204909.086034626,169665.66919898422,-12203312.817690771,8009162.495855003,18.008064195815372,0.8623242870597712,0.7495387025517406,0.862242242701478,158.84705615968076,180.0,166.93693982059165,196.1601136901942,211.0,16236167.738806158,54765.441093597736,-2168.767848920077,-2186.5864360155538,3079.7263230158323,2019-07-18,58.198608455295386,-109.62422640522252,58.2151242727735,-109.67757287619656,3.0,26.189498901367188,13.939499855041504,20.32074737548828,0.0,0.0,0.0,11.04326057434082,31.319997787475582,126.36297607421876,20.200000762939453,4.472623825073242
200,474,CA,SK-2019-19BN-TRAIL,FPM,2019,2019-07-19,89492448.25305484,262756.5488335968,-12204479.348008668,8007397.544682761,22.16814466721894,0.9857049796616831,0.7495387025517406,0.9855749684831442,159.4581885124393,180.0,164.2376653091667,195.4223926380368,211.0,33287539.167020217,93090.87963461259,-1166.530317896977,-1764.951172241941,2115.619441906087,2019-07-19,58.19023910396405,-109.63468864439108,58.2151242727735,-109.67757287619656,53.0,22.63949966430664,13.689499855041504,18.61866569519043,0.5,0.5,0.0,13.979870796203612,35.279998779296875,32.13286209106445,23.38999938964844,4.306715965270996
201,474,CA,SK-2019-19BN-TRAIL,FPM,2019,2019-07-20,96461599.7292713,307363.98722647474,-12205736.76845032,8011129.237047243,18.145145701544013,1.0230837113197075,0.7495387025517406,1.0229352329070698,157.1288895424499,180.0,160.7029700756763,186.61107822410148,211.0,6969151.47621645,44607.43839287793,-1257.4204416517168,3731.692364482209,3937.846374634036,2019-07-20,58.207873012886445,-109.6459617955845,58.2151242727735,-109.67757287619656,3.0,25.13949966430664,9.989500045776367,16.98741340637207,0.0,0.0,0.0,14.058449745178224,35.279998779296875,37.21077728271485,25.32999992370605,4.595576763153076
